jobid,submit,start,end,nnodes,duration,max_memory,randomness
11097,170602863,170602889,170602920,1,31,21,0.9202732806593922
11098,170602877,170602906,170602948,1,41,21,0.19211084226191122
11099,170602887,170602893,170603204,1,310,233,0.9537873484258663
11100,170602896,170602932,170603657,1,725,45,0.1713044581800116
11101,170602898,170602906,170602949,1,42,51,0.7940933712863489
11102,170602907,170603324,170603686,1,362,28,0.4222694393889096
11103,170602911,170603109,170604012,1,902,23,0.419974301100724
11104,170602918,170602920,170602946,1,26,33,0.7933003756039863
11106,170602922,170602923,170603162,1,239,23,0.11603623517725781
11107,170602927,170603109,170603612,1,503,22,0.7286281409590999
11108,170602949,170602957,170603159,1,202,19,0.5193066647923046
11109,170602949,170602957,170602973,1,15,19,0.444692127894064
11110,170602951,170602952,170603009,1,56,222,0.1571054757084036
11111,170602952,170602957,170603139,1,182,18,0.60745613373468
11112,170602958,170603135,170603636,1,500,23,0.15529836733844926
11113,170602984,170603577,170603596,1,19,24,0.1446651191837458
11114,170602989,170603033,170603040,2,6,17,0.5408093837566318
11115,170602996,170603146,170603318,1,172,31,0.8324913545859681
11116,170603014,170603020,170603043,1,23,20,0.4450051187605425
11117,170603018,170603139,170603144,1,5,134,0.00046662254831009164
11118,170603019,170603046,170603069,1,23,51,0.2199088678126464
11119,170603049,170603051,170603082,1,31,122,0.1169997689110096
11120,170603071,170603084,170605963,1,2879,41,0.913646256089168
11121,170603082,170603123,170603294,1,170,264,0.1525533124318278
11122,170603086,170603088,170603111,1,23,32,0.1535391413547209
11123,170603093,170603096,170603164,1,67,60,0.24005249463910183
11125,170603093,170603096,170603164,1,67,63,0.0338078390026989
11126,170603093,170603096,170603164,1,68,62,0.7588177992673109
11127,170603093,170603096,170603164,1,67,60,0.4332780694210677
11124,170603095,170603096,170603164,1,67,56,0.16459606525238035
11128,170603095,170603096,170603164,1,67,56,0.8881825212820739
11129,170603095,170603096,170603164,1,68,58,0.6385089607595074
11130,170603095,170603096,170603164,1,67,57,0.09163141280684728
11131,170603095,170603096,170603164,1,67,57,0.9979110357627865
11132,170603115,170603117,170603137,1,20,134,0.9211129689075733
11133,170603148,170603164,170603511,1,347,23,0.22652664117226662
11134,170603151,170603167,170603511,1,344,132,0.8882936997153535
11135,170603160,170603160,170603496,1,335,59,0.2795386633275956
11136,170603161,170603198,170603743,1,544,27,0.6140352922561646
11137,170603162,170603869,170604203,1,333,57,0.31321858147935944
11138,170603163,170603173,170603356,1,182,40,0.3368309923681777
11139,170603178,170603219,170603763,1,544,23,0.001406963343626777
11140,170603195,170603198,170611843,1,8644,36,0.8090147939593125
11141,170603200,170603211,170603893,1,682,166,0.9700740573462141
11142,170603207,170603211,170607748,1,4536,43,0.8984233074009617
11143,170603216,170603248,170603251,1,3,18,0.38504953388012786
11144,170603223,170603236,170608157,1,4921,35,0.20290020435109912
11145,170603223,170603236,170607953,1,4717,40,0.1352882359762434
11146,170603224,170604221,170609714,3,5493,47,0.7697854383907661
11147,170603226,170603236,170608167,1,4930,43,0.35396091554027154
11148,170603227,170604221,170609714,3,5493,47,0.9585129656213849
11149,170603231,170603236,170608125,1,4888,35,0.4294911955001699
11150,170603243,170603248,170603611,1,363,19,0.8276161288020729
11151,170603246,170604221,170609714,3,5493,58,0.5528922127251867
11152,170603257,170603270,170603354,1,84,57,0.9053587123579061
11153,170603263,170603269,170603306,1,36,75,0.76939333324717
11154,170603265,170603265,170603293,1,27,17,0.9728930816852427
11155,170603267,170603270,170603294,1,23,38,0.08427966141862342
11156,170603290,170603308,170603825,1,517,75,0.15639657269966878
11157,170603294,170603296,170603891,2,594,39,0.12299324229176933
11158,170603297,170603299,170603345,1,46,33,0.06858051330073622
11159,170603301,170603311,170603318,16,6,35,0.9929658797939963
11160,170603303,170603324,170608251,1,4927,41,0.27527881867423665
11161,170603303,170603324,170608199,1,4875,39,0.9339608363380875
11162,170603303,170603324,170608166,1,4842,53,0.6949677575473333
11163,170603303,170603324,170608245,1,4920,39,0.2213734361586558
11164,170603308,170603311,170603320,1,8,17,0.059864541070900334
11165,170603317,170603513,170603672,4,159,51,0.0020910771812980844
11166,170603321,170603324,170603459,1,134,161,0.32726115784978116
11167,170603345,170603349,170603376,1,27,20,0.824341594025686
11168,170603349,170603833,170604737,1,903,26,0.25440185326925435
11169,170603349,170603387,170603730,1,343,57,0.7908544559106802
11170,170603349,170603907,170604241,1,334,57,0.6902113783968861
11171,170603349,170603845,170604178,1,333,55,0.7118025339451381
11172,170603349,170603911,170604246,1,335,60,0.6240218963283674
11173,170603349,170603911,170604244,1,333,60,0.6046960013004473
11174,170603349,170603911,170604244,1,332,60,0.6933387126766968
11175,170603349,170603911,170605551,1,1639,64,0.1975005845947747
11176,170603351,170603352,170603376,1,24,34,0.9936359102020373
11177,170603361,170603362,170603545,1,183,18,0.7882989643739118
11178,170603362,170603833,170604737,1,903,78,0.6560578896220614
11179,170603392,170603399,170612041,1,8642,20,0.7654496663876355
11180,170603392,170603461,170612105,1,8644,59,0.684752512701623
11181,170603393,170603473,170612117,1,8644,21,0.6052651155393464
11182,170603393,170603473,170612117,1,8644,20,0.11712661643734235
11183,170603393,170603498,170612141,1,8643,59,0.8299148347788612
11184,170603394,170603510,170612153,1,8643,20,0.012294063658884635
11185,170603394,170603498,170612141,1,8643,21,0.49317835780379027
11186,170603395,170603498,170612141,1,8643,20,0.23035880603750858
11187,170603395,170603498,170612141,1,8643,22,0.3579127688034237
11188,170603396,170603535,170612181,1,8645,20,0.28989162175834937
11189,170603423,170603424,170603435,1,10,19,0.6901775245240188
11190,170603427,170603721,170603762,1,41,57,0.7366016004055739
11191,170603453,170603535,170610289,2,6753,46,0.2754296531124363
11192,170603458,170603709,170608032,8,4323,176,0.942905687792332
11193,170603460,170603956,170603966,4,10,54,0.33903217523847506
11194,170603463,170604103,170604275,4,172,62,0.5666372783691698
11195,170603485,170604221,170604358,4,137,75,0.00025590251796536734
11196,170603499,170603500,170603526,1,25,19,0.7634338726373511
11197,170603507,170603919,170604252,1,333,66,0.07310291971941585
11198,170603507,170603919,170604252,1,333,68,0.20362849419796125
11199,170603507,170603919,170604253,1,334,69,0.1280962894768034
11200,170603507,170603919,170604254,1,335,66,0.025778881120212316
11201,170603507,170603931,170604266,1,334,78,0.5671084269235452
11202,170603507,170603931,170604264,1,332,77,0.11649806621863867
11203,170603507,170603931,170605571,1,1639,82,0.38401586764960904
11204,170603517,170603527,170603575,1,48,24,0.972336893276776
11205,170603579,170603696,170603704,54,7,121,0.9784975522541567
11206,170603593,170603634,170603968,4,333,196,0.603068643850286
11207,170603596,170603833,170604734,1,901,25,0.01583513259990732
11208,170603608,170604029,170604693,2,663,54,0.600453728822059
11209,170603609,170604079,170604740,2,661,56,0.9602319749450364
11210,170603610,170604115,170604767,2,651,59,0.21458983681659027
11211,170603610,170604188,170604846,2,658,71,0.6264610428952162
11212,170603610,170604221,170604874,2,653,55,0.9953929768317843
11213,170603612,170603833,170604335,1,502,23,0.6381791689390317
11214,170603636,170603833,170604333,1,500,23,0.058436676797437026
11215,170603641,170603833,170604557,1,723,28,0.4835037217182764
11216,170603649,170603649,170603699,1,50,24,0.8124688703113602
11217,170603649,170603674,170603721,1,47,26,0.25230813170119604
11218,170603657,170603833,170604558,1,724,29,0.5287945602539991
11219,170603685,170607744,170607750,16,5,148,0.683149142389835
11220,170603685,170607746,170607752,16,5,151,0.3247500655064487
11221,170603685,170607746,170607752,16,5,138,0.05621898382100177
11222,170603685,170607747,170607753,16,5,240,0.03316177766512618
11223,170603685,170607754,170607760,16,5,47,0.4890002461250619
11224,170603685,170607754,170607759,16,5,41,0.05036107414223889
11225,170603686,170607755,170607760,16,5,130,0.3295000373716235
11226,170603691,170603692,170603909,1,217,54,0.22437901485845368
11227,170603696,170603697,170603977,1,279,68,0.00631617655946648
11228,170603707,170603707,170603731,1,24,33,0.1055310696329399
11238,170603723,170604221,170612865,32,8644,31,0.04335206191536989
11239,170603729,170604091,170605656,1,1565,19,0.6490280581865475
11240,170603735,170603759,170603821,1,62,34,0.5116589948948974
11241,170603735,170603820,170603878,1,57,33,0.27103498981322705
11242,170603736,170603833,170603956,1,123,34,0.5058244211878694
11243,170603737,170603833,170603956,1,123,80,0.5938791293212762
11244,170603739,170603833,170603886,1,53,76,0.7634495370875725
11245,170603740,170603833,170603886,1,53,33,0.752044952938206
11246,170603754,170603755,170603810,1,54,194,0.5438297027152387
11247,170603754,170603755,170603818,2,63,24,0.6640112095527902
11248,170603774,170604221,170612684,4,8463,26,0.44381702252775646
11249,170603780,170603780,170603824,1,44,22,0.8028710538121103
11250,170603822,170603823,170604013,2,190,25,0.5144152980460531
11251,170603824,170603901,170604801,1,900,24,0.20750937519062174
11252,170603867,170603919,170603942,1,22,30,0.7208200421049296
11253,170603885,170603887,170603894,1,7,18,0.4212048740487435
11254,170603897,170603900,170604172,1,271,34,0.7679377209068591
11255,170603922,170603922,170603929,1,7,32,0.6848372737045845
11256,170603933,170603935,170603970,1,35,156,0.8457611179095278
11257,170603956,170603956,170603959,1,3,32,0.7807046141376541
11258,170603959,170604115,170604124,1,9,24,0.33118847769590554
11259,170603981,170603981,170603988,1,7,32,0.9125844833410307
11260,170604012,170604015,170604916,1,901,34,0.6746711655954322
11261,170604020,170604020,170604382,2,362,32,0.36837414443518957
11262,170604048,170604049,170604063,1,14,21,0.6181580540156099
11263,170604078,170604080,170604096,1,15,134,0.17608476427014952
11264,170604086,170604087,170604096,1,8,17,0.9442262050181157
11265,170604088,170604088,170605306,1,1218,171,0.7488628162648555
11266,170604107,170604107,170604289,1,182,20,0.3505631871974446
11267,170604120,170604120,170604124,4,3,33,0.994292130010842
11268,170604143,170604146,170604218,4,71,67,0.44006713483296245
11269,170604144,170604145,170604152,1,7,31,0.3109101622414505
11270,170604157,170604159,170604166,1,7,31,0.46025986246729145
11271,170604162,170604205,170604249,4,43,189,0.9327074857637438
11272,170604165,170604165,170604175,1,10,19,0.6261657530009928
11273,170604166,170604167,170604211,1,43,95,0.7696171034831689
11274,170604169,170604170,170604187,1,17,20,0.22291475300503705
11275,170604172,170604173,170604181,1,8,25,0.49749691060317547
11276,170604181,170604221,170604273,4,52,146,0.5500420996597554
11277,170604181,170604182,170604257,1,74,19,0.4753033235321912
11278,170604183,170604185,170604201,1,16,72,0.22926936340355364
11279,170604186,170604221,170606384,64,2163,108,0.5766685194217529
11280,170604211,170604211,170604397,1,186,55,0.2938509045719029
11281,170604219,170604220,170604255,1,35,134,0.3578622449898954
11282,170604219,170604221,170604264,4,43,41,0.46419915783506815
11283,170604222,170607761,170609751,32,1989,123,0.5147790492585397
11284,170604222,170607761,170609224,32,1462,103,0.5633616626424905
11285,170604222,170607773,170608182,32,409,154,0.769032938728421
11286,170604222,170607773,170608218,32,444,116,0.5277907417520977
11287,170604223,170607788,170608222,32,434,153,0.5438283687597391
11288,170604223,170607809,170608191,32,381,51,0.7627412321560647
11289,170604223,170607810,170608286,32,476,83,0.9680077175159612
11290,170604223,170607828,170608307,32,479,158,0.15912301335795043
11291,170604223,170607835,170608241,32,405,52,0.4630514701869879
11292,170604223,170608184,170608593,32,409,138,0.8101508141391869
11293,170604223,170608193,170608575,32,381,51,0.08940534524219113
11294,170604223,170608220,170608651,32,431,116,0.8764719273742603
11295,170604223,170608224,170608654,32,430,54,0.7748074977752063
11296,170604223,170608242,170608660,32,417,52,0.6652661811395627
11297,170604223,170608288,170608774,32,486,64,0.7900669815967443
11298,170604223,170608309,170608784,32,474,55,0.939517248871651
11299,170604223,170608595,170609003,32,408,52,0.968404850448178
11300,170604223,170608653,170609082,32,428,115,0.67208953338758
11301,170604223,170608656,170609085,32,428,54,0.6570326433436499
11302,170604223,170608662,170609080,32,418,52,0.09963059184069978
11303,170604231,170604231,170604235,4,4,34,0.02798009688498515
11304,170604270,170604271,170604282,1,11,34,0.15736167463436768
11305,170604282,170604284,170604393,1,109,21,0.9585746752620048
11306,170604284,170604284,170606693,1,2409,23,0.723180949972338
11307,170604287,170604287,170606961,4,2674,49,0.8645664307610645
11308,170604290,170604290,170604369,4,78,78,0.8109448199584494
11309,170604290,170604342,170604352,4,10,21,0.9088222998626027
11310,170604298,170604299,170604320,2,20,34,0.7128161456968773
11311,170604299,170604324,170604340,2,16,34,0.2714735444642564
11312,170604300,170604598,170604619,2,20,35,0.03167712302878689
11313,170604323,170604323,170604326,1,2,31,0.6964918426340158
11314,170604326,170604328,170604345,1,17,114,0.6186792075183037
11315,170604333,170604354,170604854,1,500,24,0.5555902843523519
11316,170604333,170604333,170604393,1,59,84,0.39080588526242077
11317,170604335,170604354,170604856,1,501,23,0.7146490655411852
11318,170604336,170604337,170604346,1,9,41,0.9219395935750342
11319,170604337,170604354,170609272,1,4918,31,0.8164122256380126
11320,170604347,170614105,170619169,1,5063,208,0.6312396259388896
11540,170604347,170605647,170610842,1,5195,183,0.37372533983245027
11542,170604347,170605659,170613924,1,8264,160,0.6992930652581851
11543,170604347,170605659,170613882,1,8222,193,0.8019441774851049
11544,170604347,170605659,170613845,1,8185,200,0.9200635774467504
11548,170604347,170605673,170614010,1,8336,200,0.5111248001742771
11549,170604347,170605673,170611027,1,5353,189,0.7100244842187807
11550,170604347,170605673,170613388,1,7714,179,0.9378043969302352
11552,170604347,170605685,170613395,1,7709,176,0.4205048735969952
11553,170604347,170605685,170614330,1,8644,175,0.9626657056007579
11554,170604347,170605685,170614330,1,8644,227,0.09088955263231246
11555,170604347,170605685,170610921,1,5235,183,0.6295887821616795
11556,170604347,170605685,170613942,1,8256,161,0.5757455582179907
11557,170604347,170605685,170613887,1,8201,170,0.017726969275814075
11558,170604347,170605685,170613961,1,8275,179,0.4911067505039134
11560,170604347,170605698,170614040,1,8342,201,0.3240807636837134
11562,170604347,170605711,170611052,1,5340,189,0.8488663856874679
11563,170604347,170605711,170613410,1,7699,184,0.816835020795895
11564,170604347,170605711,170613408,1,7696,187,0.6479036940709811
11565,170604347,170605711,170614354,1,8643,171,0.714895187214591
11568,170604347,170605724,170614367,1,8643,107,0.004356235460319491
11569,170604347,170605724,170610950,1,5226,183,0.7799796993635687
11570,170604347,170605724,170614048,1,8324,171,0.7482973814294327
11571,170604347,170605724,170613970,1,8246,168,0.7860649438875132
11572,170604347,170605724,170613964,1,8240,178,0.8913170411969941
11573,170604347,170605724,170614093,1,8369,203,0.06949209190822803
11574,170604347,170605724,170611076,1,5352,189,0.9794265343987978
11575,170604347,170605736,170613509,1,7772,173,0.3960143714395654
11576,170604347,170605736,170613515,1,7779,179,0.24952289674795491
11578,170604347,170605748,170614391,1,8642,179,0.3621596283507722
11579,170604347,170605748,170614391,1,8642,200,0.4510773416450031
11580,170604347,170605748,170610944,1,5195,184,0.2180431765974844
11581,170604347,170605748,170613984,1,8235,160,0.027663390471749927
11582,170604347,170605761,170613942,1,8181,168,0.8370287786325399
11583,170604347,170605761,170613990,1,8229,175,0.6638097066365668
11587,170604347,170605773,170614104,1,8331,198,0.45799398251681633
11593,170604347,170605810,170611159,1,5349,190,0.9402041286910151
11594,170604347,170605810,170613523,1,7713,173,0.07184106996740636
11595,170604347,170605810,170613525,1,7714,176,0.36316015248806
11600,170604347,170605898,170614541,1,8642,183,0.42116768432893315
11603,170604347,170605923,170614568,1,8644,145,0.9552367398910259
11604,170604347,170605936,170610126,1,4190,184,0.5881266422871892
11605,170604347,170605936,170612085,1,6148,161,0.4406222476497713
11606,170604347,170605936,170612022,1,6086,168,0.5187285816580107
11607,170604347,170605936,170612049,1,6113,176,0.18955072563533681
11608,170604347,170605936,170612060,1,6123,199,0.26339511836764096
11611,170604347,170605974,170610228,1,4254,185,0.43842141519443656
11612,170604347,170605974,170611663,1,5689,168,0.9753584289158514
11613,170604347,170605974,170611621,1,5647,255,0.1468581916769185
11614,170604347,170605986,170614631,1,8644,172,0.5272540095851456
11615,170604347,170605986,170614631,1,8644,165,0.6256567734256056
11616,170604347,170605986,170610171,1,4184,184,0.6879021701270536
11617,170604347,170605986,170612125,1,6139,162,0.46411387770185797
11618,170604347,170605986,170612087,1,6101,169,0.8086789733538263
11619,170604347,170605986,170612136,1,6150,175,0.8581507926203432
11620,170604347,170605986,170612125,1,6138,199,0.0021610955885545957
11621,170604347,170605986,170610231,1,4244,185,0.6839867551364108
11622,170604347,170605986,170611651,1,5664,169,0.7622685080509123
11623,170604347,170605986,170611618,1,5631,181,0.22588900077640583
11624,170604347,170605986,170614023,1,8037,172,0.6241519196828382
11625,170604347,170605986,170614631,1,8644,164,0.4143250103912215
11627,170604347,170606023,170610175,1,4151,183,0.11439123657009098
11628,170604347,170606023,170612235,1,6211,162,0.9951738560212713
11629,170604347,170606023,170612184,1,6160,170,0.3628688930656968
11630,170604347,170606023,170612134,1,6110,176,0.8565883165884011
11631,170604347,170606023,170612154,1,6130,199,0.22656881085769054
11632,170604347,170606023,170610274,1,4250,187,0.13086718891382754
11633,170604347,170606023,170611751,1,5727,168,0.35583182543814973
11634,170604347,170606023,170611737,1,5714,174,0.7160229566903751
11635,170604347,170606023,170613363,1,7339,172,0.9533673532518536
11636,170604347,170606050,170612491,1,6441,189,0.34942969658152
11637,170604347,170606050,170610213,1,4163,183,0.17357692916259493
11639,170604347,170606063,170612231,1,6167,160,0.8000143944185372
11641,170604347,170606088,170612252,1,6163,172,0.9031794534695097
11643,170604347,170606138,170612192,1,6053,179,0.18287952492397463
11650,170604347,170606188,170612325,1,6137,198,0.20956247902537595
11651,170604347,170606188,170610441,1,4253,210,0.16379901235262428
11652,170604347,170606188,170611869,1,5680,167,0.4508009636862461
11657,170604347,170606200,170611861,1,5661,188,0.47145471006000994
11658,170604347,170606200,170613584,1,7383,171,0.4222700093420988
11659,170604347,170606200,170614844,1,8644,169,0.09129647139334574
11660,170604347,170606200,170609551,1,3350,192,0.3502690052616667
11661,170604347,170606200,170610835,1,4634,163,0.9316108221432089
11662,170604347,170606200,170610767,1,4566,200,0.14889864441953138
11663,170604347,170606200,170610933,1,4733,174,0.1924576953528987
11664,170604347,170606200,170610852,1,4651,197,0.5710404830837342
11665,170604347,170606200,170609591,1,3390,183,0.3277922391753967
11666,170604347,170606200,170610907,1,4707,170,0.5073565043050022
11667,170604347,170606200,170610826,1,4625,177,0.6503085302557852
11668,170604347,170606200,170610982,1,4782,176,0.9097957619335069
11674,170604347,170606212,170610904,1,4691,202,0.8215203102202882
11675,170604347,170606212,170609564,1,3351,182,0.11710714517856613
11676,170604347,170606212,170610846,1,4633,171,0.6679302399355158
11677,170604347,170606225,170610826,1,4601,199,0.1799947068526364
11678,170604347,170606225,170610904,1,4678,202,0.6570241745820271
11679,170604347,170606237,170610895,1,4657,199,0.16464793819958312
11680,170604347,170606237,170609612,1,3375,182,0.33458825386167756
11681,170604347,170606237,170610949,1,4711,175,0.8164058918742453
11682,170604347,170606237,170610888,1,4650,177,0.7738585668118763
11683,170604347,170606237,170611059,1,4822,180,0.43818803691013064
11684,170604347,170606237,170611037,1,4799,201,0.015911047553706426
11685,170604347,170606249,170609574,1,3324,182,0.6669411757626352
11686,170604347,170606249,170610901,1,4651,167,0.8993757608354435
11687,170604347,170606249,170610867,1,4617,175,0.4017931262333092
11688,170604347,170606249,170610900,1,4650,178,0.30168710285700107
11689,170604347,170606249,170610865,1,4615,199,0.03365158063087548
11690,170604347,170606249,170609623,1,3374,183,0.4218771826799136
11691,170604347,170606249,170610987,1,4737,174,0.4625370299761443
11692,170604347,170606249,170610935,1,4685,177,0.9472927758063192
11693,170604347,170606262,170610970,1,4708,205,0.12280879413694712
11694,170604347,170606262,170610925,1,4663,202,0.39694343465373794
11695,170604347,170606262,170609610,1,3348,182,0.7970367920225703
11696,170604347,170606262,170610907,1,4645,171,0.6942194688059604
11697,170604347,170606274,170610865,1,4590,176,0.18428326544636842
11698,170604347,170606274,170610909,1,4634,174,0.5084720677994244
11699,170604347,170606300,170610913,1,4613,199,0.09781555007159581
11700,170604347,170606300,170609668,1,3368,188,0.09816137995913488
11701,170604347,170606300,170611010,1,4710,174,0.4118176958299029
11702,170604347,170606300,170610971,1,4671,178,0.9235720633191721
11703,170604347,170606300,170611003,1,4703,186,0.9023412240584833
11704,170604347,170606300,170610992,1,4692,202,0.9519559577453837
11705,170604347,170606300,170612442,1,6142,192,0.39548793964841844
11706,170604347,170606300,170614944,1,8644,169,0.3128033786746971
11707,170604347,170606300,170614944,1,8644,190,0.010845861379390254
11708,170604347,170606300,170614944,1,8644,184,0.8008196132672184
11709,170604347,170606300,170614944,1,8644,206,0.569925078220526
11710,170604347,170606300,170612589,1,6289,196,0.791130170247884
11711,170604347,170606312,170613931,1,7619,182,0.03997763301767254
11712,170604347,170606312,170613929,1,7616,183,0.5508778672034468
12038,170604347,170609552,170617993,1,8441,187,0.9951154216591983
12039,170604347,170609565,170618209,1,8644,191,0.2011724820415497
12041,170604347,170609575,170615717,1,6141,190,0.6763507585563813
12043,170604347,170609591,170618236,1,8644,169,0.05683878142269061
12050,170604347,170609610,170618254,1,8643,180,0.044960781976178144
12051,170604347,170609613,170618257,1,8643,184,0.19457465107512106
12052,170604347,170609624,170618269,1,8644,207,0.21839405305843862
12062,170604347,170609669,170615946,1,6276,198,0.4155809482186106
12183,170604347,170610127,170617760,1,7632,182,0.5780472211954022
12202,170604347,170610171,170617723,1,7552,194,0.9190395047272762
12204,170604347,170610176,170617390,1,7213,147,0.8931148835156913
12220,170604347,170610214,170615715,1,5500,117,0.5520571765021284
12228,170604347,170610229,170616398,1,6169,191,0.8032622807616518
12230,170604347,170610232,170618876,1,8644,169,0.05561228011171748
12245,170604347,170610275,170618921,1,8645,176,0.837837837963222
12336,170604347,170610442,170619086,1,8643,183,0.642833388453612
12421,170604347,170610768,170619411,1,8642,231,0.013717580908113591
12440,170604347,170610827,170617078,1,6251,196,0.3983242582216072
12442,170604347,170610834,170618548,1,7713,426,0.4235452045613779
12444,170604347,170610836,170618638,1,7801,187,0.5125802003055213
12445,170604347,170610843,170618312,1,7469,191,0.668716495002161
12446,170604347,170610847,170619050,1,8203,193,0.1754070230233159
12448,170604347,170610852,170616991,1,6138,191,0.6017234330775751
12454,170604347,170610866,170619510,1,8644,173,0.9892408705745521
12455,170604347,170610866,170619510,1,8644,182,0.13782614610276178
12460,170604347,170610868,170619513,1,8645,184,0.15902707914153413
12467,170604347,170610889,170619531,1,8642,207,0.9131465052359171
12473,170604347,170610896,170617135,1,6239,196,0.8457593512477055
12474,170604347,170610902,170618523,1,7621,183,0.3240400474033722
12475,170604347,170610902,170618531,1,7629,161,0.684997423331083
12477,170604347,170610904,170618036,1,7131,151,0.35687080653178127
12478,170604347,170610904,170619541,1,8636,159,0.6946578476127778
12485,170604347,170610908,170616027,1,5118,190,0.9639589560494013
12486,170604347,170610908,170617986,1,7077,179,0.280484474549371
12488,170604347,170610909,170618007,1,7098,183,0.8394838914077384
12490,170604347,170610914,170617974,1,7060,186,0.7706274129829707
12495,170604347,170610922,170617991,1,7068,218,0.11570724837744539
12497,170604347,170610927,170616131,1,5204,193,0.2689725035455116
12501,170604347,170610940,170617480,1,6539,186,0.7141017633109418
12502,170604347,170610940,170617459,1,6519,190,0.2280950385230035
12505,170604347,170610944,170618586,1,7641,183,0.5586160598117528
12506,170604347,170610949,170619594,1,8644,197,0.9449400544120299
12507,170604347,170610951,170616044,1,5093,191,0.8454700954023332
12514,170604347,170610970,170618053,1,7082,179,0.5468547921209194
12516,170604347,170610971,170617979,1,7007,182,0.31923197141555426
12519,170604347,170610983,170618070,1,7086,211,0.07094202030060415
12523,170604347,170610989,170618113,1,7123,206,0.3945762948504208
12524,170604347,170610993,170616186,1,5192,425,0.6139589689783234
12530,170604347,170611004,170617514,1,6509,187,0.5129626130038801
12535,170604347,170611012,170617438,1,6425,189,0.8809254651349997
12539,170604347,170611029,170619672,1,8643,179,0.8567967113818024
12545,170604347,170611037,170619681,1,8643,172,0.773690443973879
12555,170604347,170611053,170616182,1,5129,205,0.4467063307102369
12561,170604347,170611061,170618215,1,7153,179,0.5614849304927796
12565,170604347,170611076,170618276,1,7199,178,0.019003430944948385
12581,170604347,170611161,170618228,1,7067,187,0.8180033993624558
12799,170604347,170611621,170618704,1,7082,210,0.5573458953310848
12800,170604347,170611621,170616839,1,5217,193,0.2971179652610184
12819,170604347,170611652,170618255,1,6602,186,0.8741650754775102
12821,170604347,170611665,170618253,1,6588,181,0.9911541428747489
12910,170604347,170611739,170618414,1,6674,191,0.6124719359184579
12912,170604347,170611752,170619217,1,7465,198,0.9233354880086486
12954,170604347,170611862,170616965,1,5103,191,0.5082251303476303
12955,170604347,170611869,170618980,1,7110,182,0.5229135558171407
13006,170604347,170612024,170619161,1,7137,183,0.8306292149863151
13012,170604347,170612050,170619103,1,7052,187,0.19025865858275826
13015,170604347,170612061,170619114,1,7053,210,0.4245139087804648
13018,170604347,170612088,170617260,1,5171,193,0.7714451776899071
13019,170604347,170612088,170618667,1,6579,188,0.5764442025500796
13037,170604347,170612126,170618735,1,6609,425,0.9271186900082407
13038,170604347,170612126,170618625,1,6498,190,0.45529573666645373
13043,170604347,170612137,170620781,1,8644,189,0.7442453956744651
13044,170604347,170612137,170616399,1,4261,430,0.39530860079041086
13045,170604347,170612155,170617744,1,5589,182,0.1862565162196147
13058,170604347,170612185,170617624,1,5438,184,0.7281588006273041
13059,170604347,170612192,170617748,1,5555,190,0.7880618905561773
13061,170604347,170612231,170617805,1,5573,208,0.18939134913592426
13062,170604347,170612236,170616565,1,4329,191,0.3125761487561405
13064,170604347,170612253,170617348,1,5095,181,0.08951148547980459
13082,170604347,170612325,170617297,1,4971,185,0.31255110196907565
13111,170604347,170612444,170617504,1,5059,188,0.3982113308950954
13118,170604347,170612492,170617550,1,5057,194,0.35153999009739867
13126,170604347,170612590,170616868,1,4277,189,0.41391677503277846
13340,170604347,170613363,170618871,1,5507,179,0.7028474212290504
13345,170604347,170613389,170618905,1,5515,183,0.09137891127760989
13347,170604347,170613396,170618946,1,5549,185,0.4457402520775946
13349,170604347,170613410,170618968,1,5558,205,0.25672067154814127
13350,170604347,170613411,170617720,1,4308,190,0.2458540856391751
13375,170604347,170613509,170618590,1,5080,180,0.6021475513168791
13376,170604347,170613517,170618580,1,5063,185,0.9721641745384934
13378,170604347,170613525,170618593,1,5067,188,0.36228165841250093
13379,170604347,170613525,170618578,1,5052,193,0.7999094414057175
13397,170604347,170613585,170617846,1,4261,189,0.7958749885528169
13478,170604347,170613847,170619403,1,5556,179,0.3203907112493628
13494,170604347,170613884,170619422,1,5538,183,0.5580994555182254
13495,170604347,170613888,170619416,1,5527,197,0.9253232632720519
13496,170604347,170613925,170619474,1,5549,205,0.9188440756658571
13499,170604347,170613930,170618221,1,4290,190,0.991140365051804
13500,170604347,170613932,170619032,1,5100,181,0.091817795762692
13502,170604347,170613943,170619059,1,5116,185,0.2830186022696273
13503,170604347,170613943,170619044,1,5101,189,0.05014400100349692
13506,170604347,170613962,170619030,1,5068,195,0.6181103546338782
13509,170604347,170613965,170618250,1,4285,190,0.23169311727966868
13511,170604347,170613973,170619539,1,5566,178,0.0923657312021251
13512,170604347,170613985,170619489,1,5503,182,0.44169306107722794
13517,170604347,170613991,170619532,1,5540,187,0.28226567475590947
13524,170604347,170614010,170619576,1,5566,214,0.2978142213969359
13530,170604347,170614024,170618321,1,4297,191,0.5543692187033202
13532,170604347,170614042,170619144,1,5102,183,0.243349171889629
13533,170604347,170614049,170619102,1,5052,189,0.17685252024235099
13539,170604347,170614094,170619181,1,5086,188,0.3106525681925393
11322,170604356,170605536,170605578,4,42,143,0.3968935736274577
11323,170604360,170604360,170604548,1,187,34,0.5290330572879388
11324,170604361,170604395,170604570,1,175,32,0.0836361324713174
11325,170604362,170606350,170606370,24,19,94,0.2585979450600825
